time,roll,pitch,yaw
37967,0.0,0.0,0.0
37977,0.0,0.0,0.0
37987,0.0,0.0,0.0
37997,0.0,0.0,0.0
38007,0.0,0.0,0.0
38017,0.0,0.0,0.0
38027,0.0,0.0,0.0
38037,0.0,0.0,0.0
38047,0.0,0.0,0.0
38057,0.0,0.0,0.0
38067,0.0,0.0,0.0
38077,0.0,0.0,0.0
38087,0.0,0.0,0.0
38097,0.0,0.0,0.0
38107,0.0,0.0,0.0
38117,0.0,0.0,0.0
38127,0.0,0.0,0.0
38137,0.0,0.0,0.0
38147,0.0,0.0,0.0
38157,0.0,0.0,0.0
38167,0.0,0.0,0.0
38177,0.0,0.0,0.0
38187,0.0,0.0,0.0
38197,0.0,0.0,0.0
38207,0.0,0.0,0.0
38217,0.0,0.0,0.0
38227,0.0,0.0,0.0
38237,0.0,0.0,0.0
38247,0.0,0.0,0.0
38257,0.0,0.0,0.0
38267,0.0,0.0,0.0
38277,0.0,0.0,0.0
38287,0.0,0.0,0.0
38297,0.0,0.0,0.0
38307,0.0,0.0,0.0
38317,0.0,0.0,0.0
38327,0.0,0.0,0.0
38337,0.0,0.0,0.0
38347,0.0,0.0,0.0
38357,0.0,0.0,0.0
38367,0.0,0.0,0.0
38377,0.0,0.0,0.0
38387,0.0,0.0,0.0
38397,0.0,0.0,0.0
38407,0.0,0.0,0.0
38417,0.0,0.0,0.0
38427,0.0,0.0,0.0
38437,0.0,0.0,0.0
38447,0.0,0.0,0.0
38457,0.0,0.0,0.0
38467,0.0,0.0,0.0
38477,0.0,0.0,0.0
38487,0.0,0.0,0.0
38497,0.0,0.0,0.0
38507,0.0,0.0,0.0
38517,0.0,0.0,0.0
38527,0.0,0.0,0.0
38537,0.0,0.0,0.0
38547,0.0,0.0,0.0
38557,0.0,0.0,0.0
38567,0.0,0.0,0.0
38577,0.0,0.0,0.0
38587,0.0,0.0,0.0
38597,0.0,0.0,0.0
38607,0.0,0.0,0.0
38617,0.0,0.0,0.0
38627,0.0,0.0,0.0
38637,0.0,0.0,0.0
38647,0.0,0.0,0.0
38657,0.0,0.0,0.0
38667,0.0,0.0,0.0
38677,0.0,0.0,0.0
38687,0.0,0.0,0.0
38697,0.0,0.0,0.0
38707,0.0,0.0,0.0
38717,0.0,0.0,0.0
38727,0.0,0.0,0.0
38737,0.0,0.0,0.0
38747,0.0,0.0,0.0
38757,0.0,0.0,0.0
38767,0.0,0.0,0.0
38777,0.0,0.0,0.0
38787,0.0,0.0,0.0
38797,0.0,0.0,0.0
38807,0.0,0.0,0.0
38817,0.0,0.0,0.0
38827,0.0,0.0,0.0
38837,0.0,0.0,0.0
38847,0.0,0.0,0.0
38857,0.0,0.0,0.0
38867,0.0,0.0,0.0
38877,0.0,0.0,0.0
38887,0.0,0.0,0.0
38897,0.0,0.0,0.0
38907,0.0,0.0,0.0
38917,0.0,0.0,0.0
38927,0.0,0.0,0.0
38937,0.0,0.0,0.0
38947,0.0,0.0,0.0
38957,0.0,0.0,0.0
38967,0.0,0.0,0.0
38977,0.0,0.0,0.0
38987,0.0,0.0,0.0
38997,0.0,0.0,0.0
39007,0.0,0.0,0.0
39017,0.0,0.0,0.0
39027,0.0,0.0,0.0
39037,0.0,0.0,0.0
39047,0.0,0.0,0.0
39057,0.0,0.0,0.0
39067,0.0,0.0,0.0
39077,0.0,0.0,0.0
39087,0.0,0.0,0.0
39097,0.0,0.0,0.0
39107,0.0,0.0,0.0
39117,0.0,0.0,0.0
39127,0.0,0.0,0.0
39137,0.0,0.0,0.0
39147,0.0,0.0,0.0
39157,0.0,0.0,0.0
39167,0.0,0.0,0.0
39177,0.0,0.0,0.0
39187,0.0,0.0,0.0
39197,0.0,0.0,0.0
39207,0.0,0.0,0.0
39217,0.0,0.0,0.0
39227,0.0,0.0,0.0
39237,0.0,0.0,0.0
39247,0.0,0.0,0.0
39257,0.0,0.0,0.0
39267,0.0,0.0,0.0
39277,0.0,0.0,0.0
39287,0.0,0.0,0.0
39297,0.0,0.0,0.0
39307,0.0,0.0,0.0
39317,0.0,0.0,0.0
39327,0.0,0.0,0.0
39337,0.0,0.0,0.0
39347,0.0,0.0,0.0
39357,0.0,0.0,0.0
39367,0.0,0.0,0.0
39377,0.0,0.0,0.0
39387,0.0,0.0,0.0
39397,0.0,0.0,0.0
39407,0.0,0.0,0.0
39417,0.0,0.0,0.0
39427,0.0,0.0,0.0
39437,0.0,0.0,0.0
39447,0.0,0.0,0.0
39457,0.0,0.0,0.0
39467,0.0,0.0,0.0
39477,0.0,0.0,0.0
39487,0.0,0.0,0.0
39497,0.0,0.0,0.0
39507,0.0,0.0,0.0
39517,0.0,0.0,0.0
39527,0.0,0.0,0.0
39537,0.0,0.0,0.0
39547,0.0,0.0,0.0
39557,0.0,0.0,0.0
39567,0.0,0.0,0.0
39577,0.0,0.0,0.0
39587,0.0,0.0,0.0
39597,0.0,0.0,0.0
39607,0.0,0.0,0.0
39617,0.0,0.0,0.0
39627,0.0,0.0,0.0
39637,0.0,0.0,0.0
39647,0.0,0.0,0.0
39657,0.0,0.0,0.0
39667,0.0,0.0,0.0
39677,0.0,0.0,0.0
39687,0.0,0.0,0.0
39697,0.0,0.0,0.0
39707,0.0,0.0,0.0
39717,0.0,0.0,0.0
39727,0.0,0.0,0.0
39737,0.0,0.0,0.0
39747,0.0,0.0,0.0
39757,0.0,0.0,0.0
39767,0.0,0.0,0.0
39777,0.0,0.0,0.0
39787,0.0,0.0,0.0
39797,0.0,0.0,0.0
39807,0.0,0.0,0.0
39817,0.0,0.0,0.0
39827,0.0,0.0,0.0
39837,0.0,0.0,0.0
39847,0.0,0.0,0.0
39857,0.0,0.0,0.0
39867,0.0,0.0,0.0
39877,0.0,0.0,0.0
39887,0.0,0.0,0.0
39897,0.0,0.0,0.0
39907,0.0,0.0,0.0
39917,0.0,0.0,0.0
39927,0.0,0.0,0.0
39937,0.0,0.0,0.0
39947,0.0,0.0,0.0
39957,0.0,0.0,0.0
39967,0.0,0.0,0.0
39977,0.0,0.0,0.0
39987,0.0,0.0,0.0
39997,0.0,0.0,0.0
40007,0.0,0.0,0.0
40017,0.0,0.0,0.0
40027,0.0,0.0,0.0
40037,0.0,0.0,0.0
40047,0.0,0.0,0.0
40057,0.0,0.0,0.0
40067,0.0,0.0,0.0
40077,0.0,0.0,0.0
40087,0.0,0.0,0.0
40097,0.0,0.0,0.0
40107,0.0,0.0,0.0
40117,0.0,0.0,0.0
40127,0.0,0.0,0.0
40137,0.0,0.0,0.0
40147,0.0,0.0,0.0
40157,0.0,0.0,0.0
40167,0.0,0.0,0.0
40177,0.0,0.0,0.0
40187,0.0,0.0,0.0
40197,0.0,0.0,0.0
40207,0.0,0.0,0.0
40217,0.0,0.0,0.0
40227,0.0,0.0,0.0
40237,0.0,0.0,0.0
40247,0.0,0.0,0.0
40257,0.0,0.0,0.0
40267,0.0,0.0,0.0
40277,0.0,0.0,0.0
40287,0.0,0.0,0.0
40297,0.0,0.0,0.0
40307,0.0,0.0,0.0
40317,0.0,0.0,0.0
40327,0.0,0.0,0.0
40337,0.0,0.0,0.0
40347,0.0,0.0,0.0
40357,0.0,0.0,0.0
40367,0.0,0.0,0.0
40377,0.0,0.0,0.0
40387,0.0,0.0,0.0
40397,0.0,0.0,0.0
40407,0.0,0.0,0.0
40417,0.0,0.0,0.0
40427,0.0,0.0,0.0
40437,0.0,0.0,0.0
40447,0.0,0.0,0.0
40457,0.0,0.0,0.0
40467,0.0,0.0,0.0
40477,0.0,0.0,0.0
40487,0.0,0.0,0.0
40497,0.0,0.0,0.0
40507,0.0,0.0,0.0
40517,0.0,0.0,0.0
40527,0.0,0.0,0.0
40537,0.0,0.0,0.0
40547,0.0,0.0,0.0
40557,0.0,0.0,0.0
40567,0.0,0.0,0.0
40577,0.0,0.0,0.0
40587,0.0,0.0,0.0
40597,0.0,0.0,0.0
40607,0.0,0.0,0.0
40617,0.0,0.0,0.0
40627,0.0,0.0,0.0
40637,0.0,0.0,0.0
40647,0.0,0.0,0.0
40657,0.0,0.0,0.0
40667,0.0,0.0,0.0
40677,0.0,0.0,0.0
40687,0.0,0.0,0.0
40697,0.0,0.0,0.0
40707,0.0,0.0,0.0
40717,0.0,0.0,0.0
40727,0.0,0.0,0.0
40737,0.0,0.0,0.0
40747,0.0,0.0,0.0
40757,0.0,0.0,0.0
40767,0.0,0.0,0.0
40777,0.0,0.0,0.0
40787,0.0,0.0,0.0
40797,0.0,0.0,0.0
40807,0.0,0.0,0.0
40817,0.0,0.0,0.0
40827,0.0,0.0,0.0
40837,0.0,0.0,0.0
40847,0.0,0.0,0.0
40857,0.0,0.0,0.0
40867,0.0,0.0,0.0
40877,0.0,0.0,0.0
40887,0.0,0.0,0.0
40897,0.0,0.0,0.0
40907,0.0,0.0,0.0
40917,0.0,0.0,0.0
40927,0.0,0.0,0.0
40937,0.0,0.0,0.0
40947,0.0,0.0,0.0
40957,0.0,0.0,0.0
40967,0.0,0.0,0.0
40977,0.0,0.0,0.0
40987,0.0,0.0,0.0
40997,0.0,0.0,0.0
41007,0.0,0.0,0.0
41017,0.0,0.0,0.0
41027,0.0,0.0,0.0
41037,0.0,0.0,0.0
41047,0.0,0.0,0.0
41057,0.0,0.0,0.0
41067,0.0,0.0,0.0
41077,0.0,0.0,0.0
41087,0.0,0.0,0.0
41097,0.0,0.0,0.0
41107,0.0,0.0,0.0
41117,0.0,0.0,0.0
41127,0.0,0.0,0.0
41137,0.0,0.0,0.0
41147,0.0,0.0,0.0
41157,0.0,0.0,0.0
41167,0.0,0.0,0.0
41177,0.0,0.0,0.0
41187,0.0,0.0,0.0
41197,0.0,0.0,0.0
41207,0.0,0.0,0.0
41217,0.0,0.0,0.0
41227,0.0,0.0,0.0
41237,0.0,0.0,0.0
41247,0.0,0.0,0.0
41257,0.0,0.0,0.0
41267,0.0,0.0,0.0
41277,0.0,0.0,0.0
41287,0.0,0.0,0.0
41297,0.0,0.0,0.0
41307,0.0,0.0,0.0
41317,0.0,0.0,0.0
41327,0.0,0.0,0.0
41337,0.0,0.0,0.0
41347,0.0,0.0,0.0
41357,0.0,0.0,0.0
41367,0.0,0.0,0.0
41377,0.0,0.0,0.0
41387,0.0,0.0,0.0
41397,0.0,0.0,0.0
41407,0.0,0.0,0.0
41417,0.0,0.0,0.0
41427,0.0,0.0,0.0
41437,0.0,0.0,0.0
41447,0.0,0.0,0.0
41457,0.0,0.0,0.0
41467,0.0,0.0,0.0
41477,0.0,0.0,0.0
41487,0.0,0.0,0.0
41497,0.0,0.0,0.0
41507,0.0,0.0,0.0
41517,0.0,0.0,0.0
41527,0.0,0.0,0.0
41537,0.0,0.0,0.0
41547,0.0,0.0,0.0
41557,0.0,0.0,0.0
41567,0.0,0.0,0.0
41577,0.0,0.0,0.0
41587,0.0,0.0,0.0
41597,0.0,0.0,0.0
41607,0.0,0.0,0.0
41617,0.0,0.0,0.0
41627,0.0,0.0,0.0
41637,0.0,0.0,0.0
41647,0.0,0.0,0.0
41657,0.0,0.0,0.0
41667,0.0,0.0,0.0
41677,0.0,0.0,0.0
41687,0.0,0.0,0.0
41697,0.0,0.0,0.0
41707,0.0,0.0,0.0
41717,0.0,0.0,0.0
41727,0.0,0.0,0.0
41737,0.0,0.0,0.0
41747,0.0,0.0,0.0
41757,0.0,0.0,0.0
41767,0.0,0.0,0.0
41777,0.0,0.0,0.0
41787,0.0,0.0,0.0
41797,0.0,0.0,0.0
41807,0.0,0.0,0.0
41817,0.0,0.0,0.0
41827,0.0,0.0,0.0
41837,0.0,0.0,0.0
41847,0.0,0.0,0.0
41857,0.0,0.0,0.0
41867,0.0,0.0,0.0
41877,0.0,0.0,0.0
41887,0.0,0.0,0.0
41897,0.0,0.0,0.0
41907,0.0,0.0,0.0
41917,0.0,0.0,0.0
41927,0.0,0.0,0.0
41937,0.0,0.0,0.0
41947,0.0,0.0,0.0
41957,0.0,0.0,0.0
41967,0.0,0.0,0.0
41977,0.0,0.0,0.0
41987,0.0,0.0,0.0
41997,0.0,0.0,0.0
42007,0.0,0.0,0.0
42017,0.0,0.0,0.0
42027,0.0,0.0,0.0
42037,0.0,0.0,0.0
42047,0.0,0.0,0.0
42057,0.0,0.0,0.0
42067,0.0,0.0,0.0
42077,0.0,0.0,0.0
42087,0.0,0.0,0.0
42097,0.0,0.0,0.0
42107,0.0,0.0,0.0
42117,0.0,0.0,0.0
42127,0.0,0.0,0.0
42137,0.0,0.0,0.0
42147,0.0,0.0,0.0
42157,0.0,0.0,0.0
42167,0.0,0.0,0.0
42177,0.0,0.0,0.0
42187,0.0,0.0,0.0
42197,0.0,0.0,0.0
42207,0.0,0.0,0.0
42217,0.0,0.0,0.0
42227,0.0,0.0,0.0
42237,0.0,0.0,0.0
42247,0.0,0.0,0.0
42257,0.0,0.0,0.0
42267,0.0,0.0,0.0
42277,0.0,0.0,0.0
42287,0.0,0.0,0.0
42297,0.0,0.0,0.0
42307,0.0,0.0,0.0
42317,0.0,0.0,0.0
42327,0.0,0.0,0.0
42337,0.0,0.0,0.0
42347,0.0,0.0,0.0
42357,0.0,0.0,0.0
42367,0.0,0.0,0.0
42377,0.0,0.0,0.0
42387,0.0,0.0,0.0
42397,0.0,0.0,0.0
42407,0.0,0.0,0.0
42417,0.0,0.0,0.0
42427,0.0,0.0,0.0
42437,0.0,0.0,0.0
42447,0.0,0.0,0.0
42457,0.0,0.0,0.0
42467,0.0,0.0,0.0
42477,0.0,0.0,0.0
42487,0.0,0.0,0.0
42497,0.0,0.0,0.0
42507,0.0,0.0,0.0
42517,0.0,0.0,0.0
42527,0.0,0.0,0.0
42537,0.0,0.0,0.0
42547,0.0,0.0,0.0
42557,0.0,0.0,0.0
42567,0.0,0.0,0.0
42577,0.0,0.0,0.0
42587,0.0,0.0,0.0
42597,0.0,0.0,0.0
42607,0.0,0.0,0.0
42617,0.0,0.0,0.0
42627,0.0,0.0,0.0
42637,0.0,0.0,0.0
42647,0.0,0.0,0.0
42657,0.0,0.0,0.0
42667,0.0,0.0,0.0
42677,0.0,0.0,0.0
42687,0.0,0.0,0.0
42697,0.0,0.0,0.0
42707,0.0,0.0,0.0
42717,0.0,0.0,0.0
42727,0.0,0.0,0.0
42737,0.0,0.0,0.0
42747,0.0,0.0,0.0
42757,0.0,0.0,0.0
42767,0.0,0.0,0.0
42777,0.0,0.0,0.0
42787,0.0,0.0,0.0
42797,0.0,0.0,0.0
42807,0.0,0.0,0.0
42817,0.0,0.0,0.0
42827,0.0,0.0,0.0
42837,0.0,0.0,0.0
42847,0.0,0.0,0.0
42857,0.0,0.0,0.0
42867,0.0,0.0,0.0
42877,0.0,0.0,0.0
42887,0.0,0.0,0.0
42897,0.0,0.0,0.0
42907,0.0,0.0,0.0
42917,0.0,0.0,0.0
42927,0.0,0.0,0.0
42937,0.0,0.0,0.0
42947,0.0,0.0,0.0
42957,0.0,0.0,0.0
42967,0.0,0.0,0.0
42977,0.0,0.0,0.0
42987,0.0,0.0,0.0
42997,0.0,0.0,0.0
43007,0.0,0.0,0.0
43017,0.0,0.0,0.0
43027,0.0,0.0,0.0
43037,0.0,0.0,0.0
43047,0.0,0.0,0.0
43057,0.0,0.0,0.0
43067,0.0,0.0,0.0
43077,0.0,0.0,0.0
43087,0.0,0.0,0.0
43097,0.0,0.0,0.0
43107,0.0,0.0,0.0
43117,0.0,0.0,0.0
43127,0.0,0.0,0.0
43137,0.0,0.0,0.0
43147,0.0,0.0,0.0
43157,0.0,0.0,0.0
43167,0.0,0.0,0.0
43177,0.0,0.0,0.0
43187,0.0,0.0,0.0
43197,0.0,0.0,0.0
43207,0.0,0.0,0.0
43217,0.0,0.0,0.0
43227,0.0,0.0,0.0
43237,0.0,0.0,0.0
43247,0.0,0.0,0.0
43257,0.0,0.0,0.0
43267,0.0,0.0,0.0
43277,0.0,0.0,0.0
43287,0.0,0.0,0.0
43297,0.0,0.0,0.0
43307,0.0,0.0,0.0
43317,0.0,0.0,0.0
43327,0.0,0.0,0.0
43337,0.0,0.0,0.0
43347,0.0,0.0,0.0
43357,0.0,0.0,0.0
43367,0.0,0.0,0.0
43377,0.0,0.0,0.0
43387,0.0,0.0,0.0
43397,0.0,0.0,0.0
43407,0.0,0.0,0.0
43417,0.0,0.0,0.0
43427,0.0,0.0,0.0
43437,0.0,0.0,0.0
43447,0.0,0.0,0.0
43457,0.0,0.0,0.0
43467,0.0,0.0,0.0
43477,0.0,0.0,0.0
43487,0.0,0.0,0.0
43497,0.0,0.0,0.0
43507,0.0,0.0,0.0
43517,0.0,0.0,0.0
43527,0.0,0.0,0.0
43537,0.0,0.0,0.0
43547,0.0,0.0,0.0
43557,0.0,0.0,0.0
43567,0.0,0.0,0.0
43577,0.0,0.0,0.0
43587,0.0,0.0,0.0
43597,0.0,0.0,0.0
43607,0.0,0.0,0.0
43617,0.0,0.0,0.0
43627,0.0,0.0,0.0
43637,0.0,0.0,0.0
43647,0.0,0.0,0.0
43657,0.0,0.0,0.0
43667,0.0,0.0,0.0
43677,0.0,0.0,0.0
43687,0.0,0.0,0.0
43697,0.0,0.0,0.0
43707,0.0,0.0,0.0
43717,0.0,0.0,0.0
43727,0.0,0.0,0.0
43737,0.0,0.0,0.0
43747,0.0,0.0,0.0
43757,0.0,0.0,0.0
43767,0.0,0.0,0.0
43777,0.0,0.0,0.0
43787,0.0,0.0,0.0
43797,0.0,0.0,0.0
43807,0.0,0.0,0.0
43817,0.0,0.0,0.0
43827,0.0,0.0,0.0
43837,0.0,0.0,0.0
43847,0.0,0.0,0.0
43857,0.0,0.0,0.0
43867,0.0,0.0,0.0
43877,0.0,0.0,0.0
43887,0.0,0.0,0.0
43897,0.0,0.0,0.0
43907,0.0,0.0,0.0
43917,0.0,0.0,0.0
43927,0.0,0.0,0.0
43937,0.0,0.0,0.0
43947,0.0,0.0,0.0
43957,0.0,0.0,0.0
43967,0.0,0.0,0.0
43977,0.0,0.0,0.0
43987,0.0,0.0,0.0
43997,0.0,0.0,0.0
44007,0.0,0.0,0.0
44017,0.0,0.0,0.0
44027,0.0,0.0,0.0
44037,0.0,0.0,0.0
44047,0.0,0.0,0.0
44057,0.0,0.0,0.0
44067,0.0,0.0,0.0
44077,0.0,0.0,0.0
44087,0.0,0.0,0.0
44097,0.0,0.0,0.0
44107,0.0,0.0,0.0
44117,0.0,0.0,0.0
44127,0.0,0.0,0.0
44137,0.0,0.0,0.0
44147,0.0,0.0,0.0
44157,0.0,0.0,0.0
44167,0.0,0.0,0.0
44177,0.0,0.0,0.0
44187,0.0,0.0,0.0
44197,0.0,0.0,0.0
44207,0.0,0.0,0.0
44217,0.0,0.0,0.0
44227,0.0,0.0,0.0
44237,0.0,0.0,0.0
44247,0.0,0.0,0.0
44257,0.0,0.0,0.0
44267,0.0,0.0,0.0
44277,0.0,0.0,0.0
44287,0.0,0.0,0.0
44297,0.0,0.0,0.0
44307,0.0,0.0,0.0
44317,0.0,0.0,0.0
44327,0.0,0.0,0.0
44337,0.0,0.0,0.0
44347,0.0,0.0,0.0
44357,0.0,0.0,0.0
44367,0.0,0.0,0.0
44377,0.0,0.0,0.0
44387,0.0,0.0,0.0
44397,0.0,0.0,0.0
44407,0.0,0.0,0.0
44417,0.0,0.0,0.0
44427,0.0,0.0,0.0
44437,0.0,0.0,0.0
44447,0.0,0.0,0.0
44457,0.0,0.0,0.0
44467,0.0,0.0,0.0
44477,0.0,0.0,0.0
44487,0.0,0.0,0.0
44497,0.0,0.0,0.0
44507,0.0,0.0,0.0
44517,0.0,0.0,0.0
44527,0.0,0.0,0.0
44537,0.0,0.0,0.0
44547,0.0,0.0,0.0
44557,0.0,0.0,0.0
44567,0.0,0.0,0.0
44577,0.0,0.0,0.0
44587,0.0,0.0,0.0
44597,0.0,0.0,0.0
44607,0.0,0.0,0.0
44617,0.0,0.0,0.0
44627,0.0,0.0,0.0
44637,0.0,0.0,0.0
44647,0.0,0.0,0.0
44657,0.0,0.0,0.0
44667,0.0,0.0,0.0
44677,0.0,0.0,0.0
44687,0.0,0.0,0.0
44697,0.0,0.0,0.0
44707,0.0,0.0,0.0
44717,0.0,0.0,0.0
44727,0.0,0.0,0.0
44737,0.0,0.0,0.0
44747,0.0,0.0,0.0
44757,0.0,0.0,0.0
44767,0.0,0.0,0.0
44777,0.0,0.0,0.0
44787,0.0,0.0,0.0
44797,0.0,0.0,0.0
44807,0.0,0.0,0.0
44817,0.0,0.0,0.0
44827,0.0,0.0,0.0
44837,0.0,0.0,0.0
44847,0.0,0.0,0.0
44857,0.0,0.0,0.0
44867,0.0,0.0,0.0
44877,0.0,0.0,0.0
44887,0.0,0.0,0.0
44897,0.0,0.0,0.0
44907,0.0,0.0,0.0
44917,0.0,0.0,0.0
44927,0.0,0.0,0.0
44937,0.0,0.0,0.0
44947,0.0,0.0,0.0
44957,0.0,0.0,0.0
44967,0.0,0.0,0.0
44977,0.0,0.0,0.0
44987,0.0,0.0,0.0
44997,0.0,0.0,0.0
45007,0.0,0.0,0.0
45017,0.0,0.0,0.0
45027,0.0,0.0,0.0
45037,0.0,0.0,0.0
45047,0.0,0.0,0.0
45057,0.0,0.0,0.0
45067,0.0,0.0,0.0
45077,0.0,0.0,0.0
45087,0.0,0.0,0.0
45097,0.0,0.0,0.0
45107,0.0,0.0,0.0
45117,0.0,0.0,0.0
45127,0.0,0.0,0.0
45137,0.0,0.0,0.0
45147,0.0,0.0,0.0
45157,0.0,0.0,0.0
45167,0.0,0.0,0.0
45177,0.0,0.0,0.0
45187,0.0,0.0,0.0
45197,0.0,0.0,0.0
45207,0.0,0.0,0.0
45217,0.0,0.0,0.0
45227,0.0,0.0,0.0
45237,0.0,0.0,0.0
45247,0.0,0.0,0.0
45257,0.0,0.0,0.0
45267,0.0,0.0,0.0
45277,0.0,0.0,0.0
45287,0.0,0.0,0.0
45297,0.0,0.0,0.0
45307,0.0,0.0,0.0
45317,0.0,0.0,0.0
45327,0.0,0.0,0.0
45337,0.0,0.0,0.0
45347,0.0,0.0,0.0
45357,0.0,0.0,0.0
45367,0.0,0.0,0.0
45377,0.0,0.0,0.0
45387,0.0,0.0,0.0
45397,0.0,0.0,0.0
45407,0.0,0.0,0.0
45417,0.0,0.0,0.0
45427,0.0,0.0,0.0
45437,0.0,0.0,0.0
45447,0.0,0.0,0.0
45457,0.0,0.0,0.0
45467,0.0,0.0,0.0
45477,0.0,0.0,0.0
45487,0.0,0.0,0.0
45497,0.0,0.0,0.0
45507,0.0,0.0,0.0
45517,0.0,0.0,0.0
45527,0.0,0.0,0.0
45537,0.0,0.0,0.0
45547,0.0,0.0,0.0
45557,0.0,0.0,0.0
45567,0.0,0.0,0.0
45577,0.0,0.0,0.0
45587,0.0,0.0,0.0
45597,0.0,0.0,0.0
45607,0.0,0.0,0.0
45617,0.0,0.0,0.0
45627,0.0,0.0,0.0
45637,0.0,0.0,0.0
45647,0.0,0.0,0.0
45657,0.0,0.0,0.0
45667,0.0,0.0,0.0
45677,0.0,0.0,0.0
45687,0.0,0.0,0.0
45697,0.0,0.0,0.0
45707,0.0,0.0,0.0
45717,0.0,0.0,0.0
45727,0.0,0.0,0.0
45737,0.0,0.0,0.0
45747,0.0,0.0,0.0
45757,0.0,0.0,0.0
45767,0.0,0.0,0.0
45777,0.0,0.0,0.0
45787,0.0,0.0,0.0
45797,0.0,0.0,0.0
45807,0.0,0.0,0.0
45817,0.0,0.0,0.0
45827,0.0,0.0,0.0
45837,0.0,0.0,0.0
45847,0.0,0.0,0.0
45857,0.0,0.0,0.0
45867,0.0,0.0,0.0
45877,0.0,0.0,0.0
45887,0.0,0.0,0.0
45897,0.0,0.0,0.0
45907,0.0,0.0,0.0
45917,0.0,0.0,0.0
45927,0.0,0.0,0.0
45937,0.0,0.0,0.0
45947,0.0,0.0,0.0
45957,0.0,0.0,0.0
45967,0.0,0.0,0.0
45977,0.0,0.0,0.0
45987,0.0,0.0,0.0
45997,0.0,0.0,0.0
46007,0.0,0.0,0.0
46017,0.0,0.0,0.0
46027,0.0,0.0,0.0
46037,0.0,0.0,0.0
46047,0.0,0.0,0.0
46057,0.0,0.0,0.0
46067,0.0,0.0,0.0
46077,0.0,0.0,0.0
46087,0.0,0.0,0.0
46097,0.0,0.0,0.0
46107,0.0,0.0,0.0
46117,0.0,0.0,0.0
46127,0.0,0.0,0.0
46137,0.0,0.0,0.0
46147,0.0,0.0,0.0
46157,0.0,0.0,0.0
46167,0.0,0.0,0.0
46177,0.0,0.0,0.0
46187,0.0,0.0,0.0
46197,0.0,0.0,0.0
46207,0.0,0.0,0.0
46217,0.0,0.0,0.0
46227,0.0,0.0,0.0
46237,0.0,0.0,0.0
46247,0.0,0.0,0.0
46257,0.0,0.0,0.0
46267,0.0,0.0,0.0
46277,0.0,0.0,0.0
46287,0.0,0.0,0.0
46297,0.0,0.0,0.0
46307,0.0,0.0,0.0
46317,0.0,0.0,0.0
46327,0.0,0.0,0.0
46337,0.0,0.0,0.0
46347,0.0,0.0,0.0
46357,0.0,0.0,0.0
46367,0.0,0.0,0.0
46377,0.0,0.0,0.0
46387,0.0,0.0,0.0
46397,0.0,0.0,0.0
46407,0.0,0.0,0.0
46417,0.0,0.0,0.0
46427,0.0,0.0,0.0
46437,0.0,0.0,0.0
46447,0.0,0.0,0.0
46457,0.0,0.0,0.0
46467,0.0,0.0,0.0
46477,0.0,0.0,0.0
46487,0.0,0.0,0.0
46497,0.0,0.0,0.0
46507,0.0,0.0,0.0
46517,0.0,0.0,0.0
46527,0.0,0.0,0.0
46537,0.0,0.0,0.0
46547,0.0,0.0,0.0
46557,0.0,0.0,0.0
46567,0.0,0.0,0.0
46577,0.0,0.0,0.0
46587,0.0,0.0,0.0
46597,0.0,0.0,0.0
46607,0.0,0.0,0.0
46617,0.0,0.0,0.0
46627,0.0,0.0,0.0
46637,0.0,0.0,0.0
46647,0.0,0.0,0.0
46657,0.0,0.0,0.0
46667,0.0,0.0,0.0
46677,0.0,0.0,0.0
46687,0.0,0.0,0.0
46697,0.0,0.0,0.0
46707,0.0,0.0,0.0
46717,0.0,0.0,0.0
46727,0.0,0.0,0.0
46737,0.0,0.0,0.0
46747,0.0,0.0,0.0
46757,0.0,0.0,0.0
46767,0.0,0.0,0.0
46777,0.0,0.0,0.0
time,roll,pitch,yaw
82083,0.0,0.0,0.0
82093,0.0,0.0,0.0
82103,0.0,0.0,0.0
82113,0.0,0.0,0.0
82123,0.0,0.0,0.0
82133,0.0,0.0,0.0
82143,0.0,0.0,0.0
82153,0.0,0.0,0.0
82163,0.0,0.0,0.0
82173,0.0,0.0,0.0
82183,0.0,0.0,0.0
82193,0.0,0.0,0.0
82203,0.0,0.0,0.0
82213,0.0,0.0,0.0
82223,0.0,0.0,0.0
82233,0.0,0.0,0.0
82243,0.0,0.0,0.0
82253,0.0,0.0,0.0
82263,0.0,0.0,0.0
82273,0.0,0.0,0.0
82283,0.0,0.0,0.0
82293,0.0,0.0,0.0
82303,0.0,0.0,0.0
82313,0.0,0.0,0.0
82323,0.0,0.0,0.0
82333,0.0,0.0,0.0
82343,0.0,0.0,0.0
82353,0.0,0.0,0.0
82363,0.0,0.0,0.0
82373,0.0,0.0,0.0
82383,0.0,0.0,0.0
82393,0.0,0.0,0.0
82403,0.0,0.0,0.0
82413,0.0,0.0,0.0
82423,0.0,0.0,0.0
82433,0.0,0.0,0.0
82443,0.0,0.0,0.0
82453,0.0,0.0,0.0
82463,0.0,0.0,0.0
82473,0.0,0.0,0.0
82483,0.0,0.0,0.0
82493,0.0,0.0,0.0
82503,0.0,0.0,0.0
82513,0.0,0.0,0.0
82523,0.0,0.0,0.0
82533,0.0,0.0,0.0
82543,0.0,0.0,0.0
82553,0.0,0.0,0.0
82563,0.0,0.0,0.0
